Row,hsa-mir-33a,hsa-mir-9-1,hsa-mir-31,hsa-mir-369,hsa-mir-361,hsa-mir-381,hsa-mir-193b,hsa-mir-9-2,hsa-mir-99b,hsa-mir-574,hsa-mir-155,hsa-mir-2110,hsa-mir-1978,hsa-let-7a-1,hsa-mir-365-2,hsa-mir-193a,hsa-mir-511-2,hsa-mir-497,hsa-mir-627,hsa-mir-1271,hsa-mir-1275,hsa-mir-1180,hsa-mir-33b,hsa-mir-423,hsa-mir-24-1,hsa-mir-1249,hsa-mir-370,hsa-mir-103-1,hsa-mir-107,hsa-mir-214,hsa-mir-199a-1,hsa-mir-326,hsa-mir-10b,hsa-let-7e,hsa-mir-376c,hsa-mir-664,hsa-mir-191,hsa-mir-940,hsa-mir-301a,hsa-mir-378,hsa-mir-1977,hsa-mir-455,hsa-mir-330,hsa-mir-17,hsa-mir-376b,hsa-mir-616,hsa-mir-92b,hsa-mir-324,hsa-mir-663,hsa-mir-200c,hsa-mir-188,hsa-mir-433,hsa-mir-1287,hsa-mir-337,hsa-mir-589,hsa-mir-125a,hsa-mir-20b,hsa-mir-125b-1,hsa-mir-382,hsa-mir-219-1,hsa-mir-148a,hsa-mir-421,hsa-mir-127,hsa-mir-320a,hsa-mir-92a-2,hsa-mir-363,hsa-mir-96,hsa-mir-502,hsa-mir-1227,hsa-mir-579,hsa-mir-195,hsa-mir-27b,hsa-mir-429,hsa-mir-99a,hsa-mir-582,hsa-mir-452,hsa-mir-708,hsa-mir-1269,hsa-mir-197,hsa-mir-639,hsa-mir-432,hsa-mir-545,hsa-mir-136,hsa-mir-192,hsa-mir-301b,hsa-mir-1277,hsa-mir-451,hsa-mir-190,hsa-mir-663b,hsa-mir-132,hsa-mir-147b,hsa-mir-28,hsa-mir-196b,hsa-mir-485,hsa-mir-744,hsa-mir-199a-2,hsa-mir-939,hsa-mir-27a,hsa-mir-511-1,hsa-mir-93,hsa-mir-15b,hsa-mir-887,hsa-mir-30e,hsa-mir-1247,hsa-mir-19b-1,hsa-mir-24-2,hsa-mir-365-1,hsa-mir-374b,hsa-mir-598,hsa-mir-18a,hsa-mir-29b-1,hsa-mir-30c-1,hsa-mir-624,hsa-mir-495,hsa-mir-671,hsa-mir-493,hsa-mir-503,hsa-mir-412,hsa-mir-450b,hsa-mir-659,hsa-mir-409,hsa-mir-103-2,hsa-mir-652,hsa-mir-16-1,hsa-mir-139,hsa-mir-29b-2,hsa-mir-551b,hsa-mir-146a,hsa-mir-542,hsa-mir-769,hsa-mir-210,hsa-mir-181a-1,hsa-let-7f-1,hsa-mir-128-1,hsa-mir-505,hsa-mir-379,hsa-mir-149,hsa-mir-23a,hsa-mir-200a,hsa-mir-509-3,hsa-mir-148b,hsa-mir-675,hsa-mir-29c,hsa-mir-183,hsa-mir-338,hsa-mir-133a-1,hsa-mir-1306,hsa-mir-19a,hsa-mir-30c-2,hsa-mir-424,hsa-mir-331,hsa-mir-592,hsa-mir-625,hsa-mir-758,hsa-mir-1226,hsa-mir-889,hsa-let-7i,hsa-mir-1259,hsa-mir-766,hsa-mir-141,hsa-let-7a-2,hsa-mir-185,hsa-mir-26a-1,hsa-mir-552,hsa-let-7c,hsa-mir-642,hsa-mir-376a-1,hsa-mir-152,hsa-mir-217,hsa-mir-877,hsa-let-7f-2,hsa-mir-181a-2,hsa-mir-215,hsa-mir-194-1,hsa-mir-134,hsa-mir-182,hsa-let-7a-3,hsa-mir-339,hsa-mir-362,hsa-mir-450a-1,hsa-mir-509-2,hsa-mir-590,hsa-mir-942,hsa-let-7d,hsa-mir-142,hsa-mir-328,hsa-mir-100,hsa-mir-653,hsa-mir-628,hsa-mir-1-2,hsa-mir-18b,hsa-let-7b,hsa-mir-30b,hsa-mir-550-2,hsa-let-7g,hsa-mir-508,hsa-mir-494,hsa-mir-126,hsa-mir-1976,hsa-mir-320b-2
TCGA.A6.3807.01A,-0.253754,-0.067709,0.023404,1.08209,-0.145972,1.584474,1.660194,-0.029341,0.104505,-0.578284,-0.103494,-0.687323,0.097303,0.43344,0.497992,-0.928599,-0.549883,-0.445949,-0.287694,-0.931339,-0.277523,-0.998479,-0.084846,-0.66825,0.831931,-0.028959,-0.015891,0.16344,-0.439497,1.265587,2.743432,-0.579583,0.203165,0.340218,0.662726,-0.615913,-0.302216,-0.435935,-0.289287,-0.827135,0.28822,0.804422,-0.563399,1.127857,0.855722,-0.451214,-0.705677,-0.454048,-0.204326,-1.260663,-0.19772,1.400431,-0.167979,0.86484,-0.517698,-0.160968,-0.224882,0.377553,0.591312,-0.601275,-1.15531,-0.484837,1.420252,-0.181809,0.666133,-0.286833,-0.60397,-0.948506,-0.06808,-0.907496,0.773387,0.193223,-0.121667,0.617128,-0.263359,-0.682084,1.288532,-0.358717,-0.51668,-0.562373,0.404416,-0.025935,1.907634,-0.245739,-0.238883,0.922001,-0.624968,-0.879157,-0.201916,0.087666,0.003803,-0.977142,0.546353,0.548808,-0.58344,2.72421,0.12985,0.748,-0.32145,-0.754433,0.017258,0.184025,0.646079,-0.557427,1.3486,1.896949,0.110375,-0.099007,-0.283343,0.260751,0.962115,-0.270398,-0.93983,0.685555,-0.24898,0.786849,1.032397,1.408367,1.973779,-0.704703,1.078931,-0.432645,-0.450928,0.794425,-0.071814,0.919745,0.144794,-0.526885,2.056622,-0.397414,-0.467932,-0.215947,0.561503,-0.491394,-0.361541,1.072173,0.699439,0.824946,0.025266,-0.11419,-0.296998,-0.36107,-0.513323,-0.810042,1.095795,-0.25416,-1.047825,0.190849,-0.051259,2.818779,-0.68277,-0.261727,-1.161768,0.884483,-0.573805,0.710794,0.932908,1.017784,-0.328029,-1.260029,0.407537,-1.058642,-0.296153,-0.672046,0.455508,-0.490775,1.42041,1.405485,0.493705,-0.521632,-0.181165,-0.368978,-0.639717,-0.862035,1.11958,-0.899425,0.496403,-0.510294,-0.149875,1.270006,-0.095827,0.115311,-0.435344,-0.510972,1.69593,-0.20884,0.08392,-0.302664,1.329997,0.364172,-0.565898,-0.718261,-0.347086,-0.380852,0.438804,-0.084804,1.652316,1.804119,-0.124802,-0.452184
TCGA.AA.A01G.01A,-0.500973,-0.277739,-0.379195,0.066966,-0.047516,0.659828,1.358641,-0.2556,-0.865167,-0.665635,-0.132616,0.416473,-0.178567,-0.554483,1.246757,2.888197,-0.442673,-0.958667,0.43066,-0.065299,-0.181124,-0.475442,-0.714477,1.929264,0.039314,-0.542042,0.358388,0.993858,0.984457,0.533374,-0.397172,-0.251065,1.451617,0.046523,0.856832,-0.458051,1.257813,0.672148,0.205263,0.290125,-0.689127,-0.777581,0.694545,-0.333367,0.974924,-0.79733,-0.482158,-0.345601,-0.277664,0.917889,-0.270548,-0.374077,-1.070898,-0.177724,0.714708,-0.583478,-0.278212,-0.213054,-0.631749,0.73242,-1.127136,1.542768,0.150373,0.001974,0.449648,-0.493225,0.622971,0.383713,-0.322152,-0.247741,-0.398549,-0.144085,0.307238,-0.509576,-0.066273,0.105632,0.901149,0.008501,-0.155873,0.081102,0.051151,2.107244,-0.51703,-0.891197,-0.348952,0.778517,-0.512659,-0.063575,-0.197729,-1.238595,-0.529043,-0.311576,-0.30697,0.319283,-0.631036,-0.450352,1.492353,-0.11792,-0.461301,0.351029,0.187869,-0.280934,-1.177661,-0.543855,0.035592,1.647546,1.226173,0.621191,-0.639221,0.532915,-0.561643,0.036534,-0.158986,0.270933,-0.314738,0.020611,-0.004383,-0.647422,-0.071499,0.953873,-0.194789,-0.506346,-0.029535,-0.084055,-0.146455,-0.707001,-0.869616,-0.625641,-0.520057,1.336183,-0.734437,0.34154,0.192663,0.213105,0.409479,0.326315,-0.518503,0.333245,0.455787,-0.132889,0.783903,0.475435,-0.566661,1.182994,-0.841633,-0.576406,-0.128303,0.564321,0.285052,-0.288919,-0.482221,0.625354,0.110772,0.425369,0.040928,0.507765,1.252196,0.115405,-0.455412,0.407585,-0.566795,1.564454,-0.326736,0.185777,-0.440806,-0.941757,-0.230576,0.198748,-0.400457,-0.560243,0.687951,1.146632,-0.547394,-0.333958,-0.03848,0.428815,-0.617873,-0.307979,-0.13096,0.578465,-0.133739,-0.463802,-0.605276,0.185004,-0.768168,-0.633037,-0.381172,-0.234318,-0.870783,-0.564488,0.152784,-0.888392,0.064908,-0.50135,-0.299611,-0.113677,-0.22182,-0.677548,-0.479012,-0.339401
TCGA.AA.A01F.01A,-0.357841,-0.176114,-0.137986,0.179785,0.032896,0.246598,0.793965,-0.176249,-0.607314,-0.620227,-0.551699,1.68071,1.688641,-0.119453,-0.157215,0.240425,-0.691635,-0.073806,0.046929,-1.388394,1.124124,0.477971,-0.529094,2.842616,0.129841,-1.083569,-0.877238,0.63955,0.376743,-0.435806,-0.74505,-0.581707,-0.425734,0.42393,0.291444,0.265007,-0.272047,-0.266908,-1.407804,1.120566,-0.193431,-0.893318,-0.256568,-0.070325,0.855626,-0.524683,1.63824,-0.526995,-0.355067,0.616883,-0.242671,-0.987044,-1.142797,-0.065878,1.943306,-0.314321,-0.340336,-0.372186,-0.427518,0.002334,0.819167,0.243323,-0.56537,2.604863,1.170504,-0.34906,1.044623,1.136343,-1.173841,0.844421,1.353808,-0.096065,0.399762,-0.272687,-0.026084,2.560007,-0.054056,0.01361,-0.423204,-0.62104,-0.163838,2.233168,-0.500802,-1.050531,-1.228053,1.791953,0.054588,-0.207495,-0.357147,-0.259405,-0.666272,0.826106,-0.405809,0.412284,-0.827485,-0.765312,0.34005,0.338993,-0.435813,0.894922,0.056911,0.724254,-1.323934,0.32249,-0.707243,0.8425,0.312695,1.284097,-0.818425,1.220443,0.255442,-0.888615,0.194696,0.041024,1.265433,0.331435,-0.242384,0.215317,0.359161,-0.402451,-0.343821,-0.580523,0.146192,0.417248,-0.793622,0.21193,-0.387095,-0.717292,0.323936,0.60774,-0.871659,-0.498105,-0.013891,0.276902,-0.251007,-0.359058,0.178613,0.359499,-0.354537,-0.130387,-0.649255,-0.421991,-0.128136,1.088667,0.610286,-0.139952,0.155528,1.994522,0.033599,-0.049605,-1.018952,-0.558394,-0.325933,0.024409,-0.340201,-0.189455,-1.013535,-0.073342,0.030809,-0.541227,-0.234049,2.871535,-1.025733,0.585834,-0.180027,-0.385829,0.401306,-0.007155,0.90348,-0.330387,0.864085,-0.549688,-0.444877,-0.054092,-0.714705,2.014002,-0.222281,0.71874,0.367006,0.221419,-0.136147,0.706885,-0.061755,-0.680922,-0.603245,-0.896716,-0.345983,-0.465841,-0.937235,1.228224,-0.081241,-0.367504,0.381335,0.955878,-0.302602,-0.110518,0.333211,-1.016822,1.388936,2.217712
TCGA.A6.2670.01A,-0.578633,-0.204296,-0.469642,-0.403205,0.494183,-0.087498,0.406821,-0.19123,0.22214,-0.635786,-0.625065,-1.123569,-0.431851,0.384979,-0.576046,-0.663027,-1.029382,0.073679,-0.937987,1.69384,-0.562625,-0.198326,-0.865985,-0.276488,-0.463394,0.677611,-0.173694,0.380834,-0.041426,0.049059,1.138333,-1.167576,-0.401536,-0.321674,-0.39081,-0.272345,-1.075979,0.130482,0.13314,-0.187817,-0.645452,0.202955,-1.240197,1.330577,-0.060334,-0.473396,-0.859189,-0.590134,-0.271156,-0.271958,-0.656053,0.341969,-0.132933,0.203621,-0.129979,-0.513118,-0.122705,0.931679,0.751382,-0.364844,0.09349,-1.078204,1.099085,-0.66324,0.652118,0.195406,-0.136664,-0.80282,1.288292,-0.49484,-0.265489,-1.040441,-1.075576,1.811677,-0.611446,0.171882,-0.084058,-0.06434,-0.422675,-0.972903,-0.218519,0.416493,1.046018,0.890573,-1.016271,-0.145547,-0.750137,-1.105729,-0.357147,-0.443319,-0.59764,-0.550792,0.829606,0.138459,-0.615182,0.985836,-1.342214,-1.021851,-0.644422,0.024806,-0.944523,-0.434388,-0.688762,-0.344396,1.585744,0.041634,-0.672715,-0.645341,1.595056,-0.220175,-0.077512,-1.352233,0.310828,0.136672,-1.196314,-0.367107,1.041333,-0.625702,0.337166,1.918587,-0.271847,-0.543436,-0.466124,-0.20435,0.183473,-0.321012,-0.257816,-0.788737,0.445478,-1.020671,-0.053739,1.907133,-0.732551,-0.849436,-0.566991,-0.172599,0.346098,0.339504,-1.517027,-0.075624,-0.782055,-0.326113,-0.954523,0.016708,0.22817,0.936642,-0.587794,0.297754,-0.064447,-0.522484,-0.732235,-0.288781,-0.871675,0.008935,-0.515578,-0.854965,0.285062,-0.133092,-0.360496,-0.848039,0.428958,-0.502989,-0.905586,0.105953,1.916961,0.391067,-0.0119,0.472782,1.779903,-0.292538,0.709791,-0.699942,-0.738719,0.070776,0.566649,0.313201,0.426276,-0.706539,-0.408734,-1.036729,-0.054575,-0.198715,-0.580666,-0.192399,-0.533254,2.994971,2.090156,-0.202899,-0.072952,1.540437,-0.258705,-0.588792,-0.766636,-1.070382,-0.400041,-0.091111,-0.93299,0.048086,-0.935366,-0.604085
TCGA.A6.2678.01A,-0.342308,-0.10152,-0.527054,-0.08739,-0.444411,0.549985,-0.674737,-0.03357,0.473056,0.057532,-0.558617,-1.123569,-0.120345,0.310421,-0.577481,0.377229,-0.220091,-0.978058,-0.545743,0.965598,-0.60508,-0.836399,-0.33875,-0.702899,-0.502911,-0.080103,1.402656,0.468622,0.090271,-0.087512,0.640635,-1.103933,-0.414117,-0.044429,-0.350475,-0.003648,-0.439584,-0.476935,-0.379777,0.124429,-0.694975,-0.607222,-1.18912,0.221501,-0.17554,0.076096,-0.161527,-0.584233,-0.211636,-0.563261,-0.440674,-0.419121,-0.250707,0.05108,-1.243063,-0.15836,-0.005719,-0.352188,0.913384,-0.48695,0.885372,-0.720296,0.280972,-0.801293,-0.088745,-0.524817,-0.517877,-1.137404,1.456499,-0.588451,-1.202132,-0.612913,-0.527223,-0.414353,-0.545438,-0.716176,0.065998,-0.151626,0.100089,0.003648,-0.1705,0.187998,-0.106595,1.32067,0.038946,-0.304516,-0.694141,1.637747,-0.283296,-0.475326,-0.192527,-0.691027,-0.545804,1.986236,-0.254993,0.672367,-0.758599,-0.804373,-0.441845,-0.190949,-0.353498,-0.151663,0.454058,-0.62081,0.086983,-0.668468,-0.387303,-0.618887,-0.186073,-1.043437,0.434415,1.221193,0.089243,-0.045828,-0.965175,-0.037311,1.350658,-0.307402,-0.038527,2.012774,0.036574,-0.683551,-0.192371,0.535714,-0.04642,0.40459,-0.362893,0.18774,0.744947,-0.926492,0.896677,0.173041,0.532393,-1.011061,-0.396633,-0.028059,-0.301442,-0.377231,0.18472,-0.091947,0.381926,-0.184987,-0.833496,-0.800367,-0.656978,-0.486361,-0.306449,-0.496827,0.590563,0.013611,-0.540322,0.061528,-0.02483,-0.021538,-0.015171,-0.135601,1.852776,-0.775024,-0.8372,-0.875588,0.176682,-0.348416,-0.035836,0.538403,-0.202806,-0.024445,-0.418649,-0.060621,0.211908,-0.364756,-0.147488,-0.130966,-0.522128,0.297831,0.497802,-0.992503,0.220194,-0.917399,-0.450797,0.459772,-0.073848,-0.074952,-0.293027,-0.010129,-0.065379,0.351438,-0.232783,-0.098111,0.105792,-0.78221,-0.806271,-0.329042,-0.498875,-0.601746,0.494318,-0.111478,-0.054444,0.098489,-0.677466,-1.023657
TCGA.A6.2676.01A,-0.733741,-0.350553,-0.492436,-0.954024,-0.897408,-1.099802,-1.288996,-0.327109,-0.962632,-0.795918,2.338157,-0.512672,-0.219421,-0.468202,-0.73869,1.430503,2.185945,-1.524475,-0.852296,-0.973847,-0.854717,0.628148,-0.623768,0.688152,-1.565665,-0.689749,-0.909306,0.423156,0.355964,-1.125103,-1.375687,-0.634997,1.283306,-0.747817,-0.783175,-0.744994,-0.084101,-0.176395,-0.512709,-0.032861,-0.466032,-0.996114,-0.766498,0.200469,-0.852967,0.716422,0.328893,-0.060059,-0.298776,-0.552842,-0.732866,0.350278,0.992724,-0.748282,1.355582,-1.482105,-0.256848,-0.99633,-1.185722,1.049339,-1.573214,-0.692977,-1.30589,-0.546818,-0.815629,-0.422899,-0.782366,-0.867173,-0.347999,-0.274785,-1.405629,-1.449323,-1.21724,-0.777152,-0.116172,-0.852539,-0.490978,-0.438956,0.435757,-0.589646,-0.803529,-1.155582,-0.899976,1.316308,-0.375631,-0.13871,-0.818091,0.41524,-0.29918,0.399072,-0.457234,-0.362464,-0.665451,-0.052298,-0.513145,-1.346266,-0.884124,-1.238163,1.119602,0.490924,0.027096,-0.42812,-0.721076,-0.536568,1.082763,-1.584541,-0.913137,-0.995564,-1.062943,-0.618931,-0.610195,0.162716,-0.190994,-0.529329,0.733394,-0.796639,-0.651792,-0.811811,-0.768665,0.706783,-1.086704,-0.921436,-0.916502,0.352035,-0.370569,-0.604819,-0.980761,-0.718747,-0.941582,-0.241407,1.47571,-0.384648,0.22331,-0.734863,-0.720551,-1.077248,-0.363613,-1.771097,-1.5625,-0.113214,-0.35346,-0.416032,-0.887586,-0.083908,-0.447973,-0.518725,-0.246896,0.475439,-0.273918,-1.053566,-0.884782,-0.746932,1.105708,-1.050373,0.11029,-0.702675,0.277739,-0.55354,-0.176926,-0.169627,-0.502395,-0.141018,0.206572,-1.171369,-0.610882,-0.407038,-0.534506,-0.809916,-0.839511,0.043888,-0.192644,-1.483835,4.064612,0.987454,-1.174271,-0.160869,-0.470922,-0.917663,-0.676577,-0.840957,-0.088288,0.551338,1.157169,-0.479089,0.231558,-0.518852,-0.918655,-0.273415,0.533871,-0.697401,-0.853188,-0.192614,-0.833156,-0.61058,-1.318311,-0.104384,-0.93299,-0.524648,0.144057,-0.373226
TCGA.AA.A00W.01A,-0.537126,-0.056025,-0.206179,-0.405589,2.538031,-0.327552,0.855303,-0.035996,-0.225744,-0.446119,0.099648,1.729872,1.594763,0.316821,0.392073,1.055691,-0.682866,0.395147,-0.402926,-1.261181,-0.168286,0.146916,-0.662963,1.220791,-0.007467,-0.776987,-0.836288,1.357655,0.941532,-1.000133,-1.39341,-0.570722,-0.385396,0.546466,-0.518718,0.61733,1.461305,-0.052508,-0.65405,0.954974,0.297691,-1.206742,-0.754584,0.063249,-0.439027,-0.619262,-0.068885,-0.448084,-0.355067,1.377887,-0.158214,1.44215,-0.799378,-0.650702,-0.390945,-0.132022,-0.149256,-1.193562,-0.540515,-0.473731,0.952485,0.605135,-0.670155,0.70765,1.045903,-0.338996,-0.547756,0.017667,-0.852389,0.206495,1.042701,-0.571149,0.269455,-0.669806,-0.036259,0.869795,-0.682508,-0.032632,-0.320426,-0.376184,-0.187264,1.307389,-0.539189,-0.451029,-0.675056,-0.382502,1.20588,-0.204087,-0.31202,-0.767963,-0.103537,0.03367,-0.528099,-0.117507,-0.770713,-1.345019,1.154098,-0.214425,-0.706285,0.275469,-0.097508,0.919228,0.318343,-0.408831,-0.512708,0.388005,0.732082,0.044488,1.000598,-0.271754,1.150148,1.006493,-0.81562,-0.266503,0.231374,-0.129655,-0.42819,-0.61325,-0.345862,0.544233,-0.536898,-0.903176,0.31844,0.643057,0.18039,1.244935,0.151878,1.912912,-0.468046,-0.6894,-0.896512,1.727244,1.28806,0.245683,0.040399,-0.603401,-0.522566,0.496626,0.902697,-0.115,0.443651,-0.447878,0.301299,0.508742,0.100732,0.082314,-1.238167,0.138733,2.136603,-0.912085,-0.893825,-0.106395,-0.76914,-0.421634,-0.18223,-0.005037,-0.050904,0.036711,1.428625,-0.046463,0.211338,0.213876,-0.658633,0.012679,-0.762666,-0.801408,-0.134436,-0.807188,-0.552173,0.50801,2.381916,0.240616,-0.508809,1.530563,-0.971408,0.70371,0.239208,-0.250816,1.119573,0.182514,-0.108166,-1.029106,-0.545857,0.001839,-0.052455,-0.596521,-0.728573,-0.191207,-1.213199,0.661158,0.041927,-1.237956,0.262632,-0.640844,0.763659,-0.106041,0.677509,-0.357315,1.61289,0.079609
TCGA.AY.4070.01A,-0.518947,0.052021,-0.115664,0.048644,2.799621,-1.043624,3.86399,0.083199,3.715441,1.026876,1.052827,0.691295,-0.246817,-1.065937,4.89289,0.63078,-0.544407,1.830403,-1.022179,-0.585295,-0.660678,1.565846,-0.754359,1.710978,-0.603803,-0.303591,0.189922,3.783752,2.561237,-0.172078,-0.7633,2.549336,1.019425,2.739022,-0.098745,1.236821,1.546391,2.001282,0.844083,-0.441028,-0.509642,0.414833,1.23456,2.532265,-0.58969,-0.531686,-0.844974,2.56487,-0.187838,0.680569,0.118219,-0.987044,1.22768,-0.060948,1.128955,2.886333,0.010739,-0.038008,-0.65112,-1.018921,0.020128,0.821301,-0.989923,0.674247,1.317618,0.377214,1.154504,0.950339,1.279585,-0.711044,0.333893,-0.634934,0.451746,-0.069272,-0.582862,1.120427,-0.234533,-0.429385,0.932385,-0.972903,0.712867,3.02179,-0.637914,-0.101935,0.600896,2.030292,0.593056,0.709659,-0.070128,0.773075,-0.247349,0.828943,-0.320737,0.330496,0.3587,-0.822055,-1.342214,-0.779325,-0.698956,5.750009,-0.378537,0.56116,0.057569,-0.643438,-0.901277,0.460327,5.179848,0.178208,3.033523,3.640473,-0.434139,-0.852162,0.305435,0.799526,1.251181,0.275392,3.518664,0.58251,1.794522,-0.295486,0.016893,-0.760779,3.98697,-0.66384,0.737202,-0.383134,0.460015,0.343823,0.427767,1.187588,0.377914,3.10011,-1.119357,0.462303,2.408027,-0.857802,4.38702,-0.85428,-1.094193,-0.124228,2.209698,2.644997,0.18252,3.431526,1.857347,-0.010307,1.286639,2.240448,2.721507,-0.002643,-0.089293,-0.616645,-0.725179,-0.493167,4.775295,0.100648,0.434746,0.520683,3.641958,-1.002867,-0.967197,1.566649,-1.430588,-0.094174,-0.019948,-0.013679,-0.119919,-0.092964,0.845302,6.637336,-0.81517,-0.739012,-0.085712,1.564697,-0.831733,1.615484,-0.945655,-0.127537,0.307188,0.901948,-0.135766,0.215416,-0.271419,-0.78164,-0.192391,0.318418,-0.174313,0.121701,0.644588,-0.009912,0.671136,-1.003485,0.926988,-0.432921,-0.217146,-0.10883,0.43277,0.405702,1.036027,0.346568
TCGA.A6.2683.01A,0.664914,7.151209,3.17252,7.768094,-0.101986,2.250413,3.450521,7.14177,0.732679,-0.214982,2.756848,-0.218522,-0.788918,0.24188,2.451155,-0.078229,1.56028,1.059321,0.689765,1.342769,-0.610446,0.112761,-0.32664,-1.241068,1.838918,-0.656658,4.863763,-0.091068,-0.054596,2.564057,1.460746,-0.637134,-1.160692,0.716402,6.446309,1.460245,-0.844445,-0.357334,0.814874,-1.397315,-0.496448,-0.361772,1.039994,-1.311617,6.179172,0.622047,0.861934,-0.286684,-0.251332,-0.326588,-0.668803,4.135204,2.401756,7.45914,-0.687396,1.187785,-0.139021,2.639848,5.378393,0.179819,0.865094,-0.125482,4.524292,2.082366,-1.205831,0.242747,1.859663,-0.78369,0.348058,1.015557,1.621293,1.944876,-0.356245,0.405134,-0.206208,-0.014691,8.127347,1.748629,0.17549,-0.889811,8.253619,1.816781,6.70716,-1.886283,0.820255,2.180767,0.174836,-0.417941,-0.306877,-0.785906,-1.014511,-1.006562,-0.884277,6.431764,-0.702903,1.205134,-0.696657,0.417992,1.955841,-1.005266,0.522602,1.297181,2.778301,-0.624727,-1.080476,1.783671,2.31921,0.37677,-0.108961,-0.930335,2.375025,-0.750076,2.223084,7.792809,0.338528,8.697463,0.487343,5.478496,3.560755,0.432412,6.392023,-0.05076,-0.915806,-0.881211,-1.062232,2.446481,1.087101,-0.425543,0.806797,0.061041,0.224386,-0.265502,-0.201337,0.11219,-0.407213,5.488118,7.611033,-0.202492,-1.343526,-0.126232,0.725233,-0.440149,4.392714,0.293986,-0.511549,-0.677712,-0.460916,-0.53869,-0.116425,0.14613,-0.046645,-0.654556,-0.822092,7.534004,-0.165786,6.887061,1.044228,-0.53342,-0.287512,0.051417,0.256924,0.770173,-1.22547,-1.194532,-0.081887,-0.440277,6.444893,2.760575,-0.920916,0.692033,0.406193,-0.399063,-0.938896,-2.510751,4.363052,0.531614,0.285591,-0.193527,-0.557816,1.255271,-0.123276,0.849071,-0.464043,-0.449195,2.325442,0.165963,4.295406,-0.184238,2.089368,-0.830667,-0.523269,-0.014764,0.020726,-0.342663,-0.098861,-0.109685,5.196773,0.853548,-0.469884,3.515818
TCGA.A6.2672.01A,-0.80205,-0.224369,-0.231993,-0.765873,-0.93474,-0.021878,-0.851948,-0.293759,0.076724,-1.097835,0.635179,-0.864863,-0.507842,-0.095925,-0.719229,0.412677,-0.638092,-0.837729,-1.188789,-0.559317,-0.854717,0.020691,-0.668192,-0.476355,-1.335189,0.917755,-0.496777,0.227517,0.491069,-0.724343,-0.111455,-0.930816,-0.00971,-0.502307,-0.981203,-0.622922,-1.268978,-0.479182,-0.554429,-0.037139,-0.904433,-0.213407,-0.435704,0.211299,-0.5152,0.216133,-0.039209,-1.080584,-0.069007,-0.645264,-0.789968,-0.420708,-0.457566,-0.812554,-1.03137,-0.585093,-0.111524,-0.606506,-0.161508,2.613686,-0.273121,-1.112012,-0.516967,-0.661878,-0.182614,-0.128724,-0.283161,-1.319744,-0.124645,-0.041082,-1.112926,-1.326223,-1.036924,-0.752564,-0.232126,-0.808567,-0.260324,-0.43691,-0.594857,-0.972903,-0.771647,-1.155582,-0.191759,0.29641,0.035407,-0.307128,-0.684891,-0.197165,-0.136211,2.052309,-0.264792,-0.05396,-0.68387,-0.287817,-1.058253,-0.046252,0.403738,-1.159172,-0.850531,-0.350846,-1.129008,-1.437028,-0.690459,-0.642461,1.789271,-1.561685,-0.73216,-1.073542,0.445487,-0.812786,-0.37758,-0.710674,-1.2137,-0.797912,-0.618811,-0.316341,0.068837,-0.667074,-0.654523,-1.13534,-0.776863,-0.891991,-0.657866,0.755427,-0.099059,-0.325908,-0.775381,0.136889,-0.509764,-1.175375,1.105112,0.284132,-0.813504,-0.239063,-0.715671,-0.817398,-0.52398,-1.404662,0.956775,-0.050707,-0.421212,1.287811,-0.786651,-0.875904,1.608366,-0.625096,-0.026575,0.033158,-0.734999,-0.854276,-1.216127,-0.646193,1.344423,-0.902663,-0.546144,-0.847694,2.858046,-0.467361,0.054703,-0.764771,-0.068496,-0.076525,-0.308606,-1.158399,-0.373893,0.485394,-0.688737,-0.489299,-0.952069,-0.789412,-0.838593,-0.617943,-0.569744,-0.44265,-0.660554,-0.735357,0.069023,-0.77623,-0.6959,-1.036729,-0.027171,0.10476,0.170994,-0.602373,1.172614,0.345463,-0.080143,-0.445469,-0.132613,-0.847708,-0.80688,1.113997,-1.081173,-0.836718,-1.068112,-0.096413,-0.93299,-0.370055,0.098741,-0.667088
